{-17.85706488546808, 25.49456537787391}
{-17.95429638944247, 25.86001862060309}
{-17.98185631864693, 25.89936653842958}
{-17.98077677703143, 26.06237686917752}
{-17.91802425464003, 26.24549214205416}
{-17.96519042052269, 26.45792878965737}
{-18.07516507138276, 26.68457826677406}
{-16.09780433544711, 28.86595697168333}
{-15.94309125079936, 28.98152802098477}
{-15.63128574252045, 29.9475533153875}
