-17.84774191573972,25.38829564859628
-17.85706488546808,25.49456537787391
-17.84663707473435,25.54007757823383
-17.84097649520268,25.60475014221562
-17.82693122571205,25.69927889234479
-17.84040657850319,25.7198644151029
-17.8780827273942,25.79593011233148
-17.89719809766497,25.84391304890028
-17.95429638944247,25.86001862060309
-17.98185631864693,25.89936653842958
-18.00023432401592,25.96391352650053
-17.97293990113406,26.04504746813842
-17.98077677703143,26.06237686917752
-17.98119879976128,26.09209302963433
-17.93370192768915,26.09502116390126
-17.90436458151575,26.18154260817725
-17.91802425464003,26.24549214205416
-17.930724044553,26.35505628658511
-17.96519042052269,26.45792878965737
-18.01840546654565,26.57676123645941
-18.07516507138276,26.68457826677406
-18.00889600711747,26.83070748707447
-17.98417243131353,26.87804556430971
-16.25806428358602,28.85316048070498
-16.09780433544711,28.86595697168333
-16.03950672977986,28.85293970399405
-15.94309125079936,28.98152802098477
-15.9163653148255,29.03799958702795
-15.87345469016588,29.09278957766063
-15.83983952217929,29.13142280814769
-15.77061988798002,29.21746982109539
-15.71651527924166,29.36415061668109
-15.68258205822624,29.51172708717332
-15.65857081829535,29.59588382837469
-15.63735343954265,29.7350565462451
-15.63128574252045,29.9475533153875
-15.64337934341584,30.27380023085219
-15.65429103689153,30.36052369317138
